packagedMedicinalProductPrimaryKey;packagedMedicinalProductFullName;samviewer_url_hyperlink;samviewer_url;prescription_name_fagg_nl;prescription_bcfi_name_nl;LocalPackageID1;localPackageID2;Selected package ID ;pcidLabel;pcId;packageItemType;packageItemTypeLabel;packageItemQuantity;unitsPerPackageItem;manufacturedItemQuanty;manufacturedItemVolumeUnit;packsize;packsizeVolumeUnit;pack_display_value;pack_multiplier;pack_amount;ampp_component_equivalents;packSizeLocal;urlSpcLanguage1;urlSpcLanguage2;packSizeUnit;PackageItemTypeLocalCode;PackageItemTypeLocalLabel;numberOfContainers;unitsPerContainer;manufacturedDoseForm;manufacturedDoseFormLabel;ManufacturedDoseFormLocalLabel;manufacturedDoseFormLocalCode;manufacturedItemUnitOfPresentation;manufacturedItemUnitOfPresentationLabel;manufacturedItemUnitOfPresentationProposedLabel;manufacturedItemUnitOfPresentationProposedCode;manufacturedItemUnitOfPresentationLocalLabel;manufacturedItemUnitOfPresentationLocalCode;manufacturedItemQuantity;manufacturedItemQuantityLocalVolumeUnit;manufacturedItemQuantityVolumeUnit;medicinalProductPrimaryKey;mpIdLabel;mpid;medicnalProductLocalName;MedicinalProductLocalID;fullName;actualTherapeuticMoiety;atcCodes;atcCodeLabel;authorizedPharmaceuticalDoseForm;authorizedPharmaceuticalDoseFormLabel;marketingAuthorizationHolder;marketingAuthorizationHolderLabel;marketingAuthorizationNumber;marketingAuthorizationHolderLocalLabel;marketingAuthorizationHolderLocalCode;country;PhPIDlabel;PhPID;pharmaceuticalProductPrimaryKey;PhpidLevel4Gidwig;administrableDoseForm;administrableDoseFormLabel;Form_BCFI;virtual_form_bcfi;administrableDoseFormProposedCode;administrabledoseformProposedLabel;administrableDoseFormLocalCode;administrableDoseformLocalLabel;pharmaceuticalProductUnitOfPresentation;;pharmaceuticalProductUnitOfPresentationProposedCode;pharmaceuticalProductUnitOfPresentationProposedLabel;routesOfAdministration;routesOfAdministrationLabel;route_of_administration_fagg;virtual_route_of_administration_bcfi;routesOfAdministrationProposedCode;routesOfAdministrationlProposedLabel;routesOfAdministrationLocalCode;routesOfAdministrationLocalLabel;substancePrimaryKey;ingredientRole;substanceCode;substanceName;referenceSubstance;moietyCode;moietyLabel;substances;strengths;moietyModifierLocal;moietyLocal;ModifierLocal;referenceStrengthConcentrationNumeratorValue;referenceStrengthConcentrationNumeratorLabel;referenceStrengthConcentrationNumeratorUnit;referenceStrengthConcentrationDenominatorValue;referenceStrengthConcentrationDenominatorLabel;referenceStrengthConcentrationDenominatorUnit;strength_substances;strength_substances_strengths;virtual_substances;virtual_strength_numerator;virtual_strength_denominator;referenceStrengthPresentationNumeratorValue;referenceStrengthPresentationNumeratorLabel;referenceStrengthPresentationNumeratorUnit;referenceStrengthPresentationDenominatorValue;referenceStrengthPresentationDenominatorLabel;referenceStrengthPresentationDenominatorUnit;strengthPhpidNumeratorValue;strengthPhpidNumeratorLabel;strengthPhpidNumeratorUnit;strengthPhpidDenominatorValue;strengthPhpidDenominatorLabel;strengthPhpidDenominatorUnit;;;StrengthLocalString;strengthNumeratorValue;strenghtNumeratorLabel;strenghtNumeratorUnit;strengthDenominatorValue;strengthDenominatorLabel;strengthDenominatorUnit;strengthConcentrationNumeratorValue;strengthConcentrationNumeratorLabel;strengthConcentrationNumeratorUnit;strengthConcentrationDenominatorValue;strengthConcentrationDenominatorLabel;strengthConcentrationDenominatorUnit;strengthPresentationNumeratorValue;strengthPresentationNumeratorLabel;strengthPresentationNumeratorUnit;strengthPresentationDenominatorValue;strengthPresentationDenominatorUnitLabel;strengthPresentationDenominatorUnit;dddPerPack;dddValue;dddUnit;atcRoa;packSize;vmpGroupISIid;vmpGroupIsLabel;VmpGroupID;VmpGroupLabel;grouperOfSubstanceID;grouperOfSubstanceLabel;PhpidL1ID;PhpidL1Label;vtmID;VtmLabel;intermediateDoseFormCode;intermediateDoseFormLabel;IsiDoseFormCode;IsiDoseFormLabel;;;;GrouperOfProductsWithTheS sameSubstancesWithTheRoleOfPaiL1Phpid;GrouperOfProductsWithTheS sameSubstancesWithTheRoleOfPaiL1PhpidLabel;grouperOfProductsWithTheSameMoietyVtm;grouperOfProductsWithTheSameMoietyVtmlabel;BdfAdfEdqm;BdfAdfLabel;AmeEdqm;AmeLabel;IsiEdqm;IsiLabel;RcEdqm;RcLabel;;ADF_BDF;TRA;ISI;RC;;Pattern;System
130286-01;Tegretol siroop susp. 250 ml 100 mg / 5 ml;https://samviewer.digile.be/nl/sam/ampps/130286-01;https://samviewer.digile.be/nl/sam/ampps/130286-01;Tegretol 2 % siroop 250 ml;Tegretol siroop susp. 250ml 100mg/5ml;1256999;130286-01;130286-01;BEL carbamazepine Novartis Pharma syrup 250mL x 100mg/5mL;BEL carbamazepine Novartis Pharma syrup 250mL x 100mg/5mL;;;;;250;mL;250;mL;250 ml;;;250.0000 mL;30;https://app.fagg-afmps.be/pharma-status/api/files/62bc7e841e5c015ab307d82d?version=9;;;;;1;50;10117000;syrup;siroop, suspensie;1000066;;;;5 ml ?;5 ml ?;;250;;mL;1014;BEL carbamazepine Novartis Pharma syrup 100mg/5mL;;;1014;Tegretol siroop susp. 100 mg / 5 ml;;N03AF01;Carbamazepine;10221000;syrup;1357;Novartis Pharma;;Novartis Pharma;;BEL;carbamazepine syrup 100mg/5mL;;carbamazepine syrup 100mg/5mL;NULL;10117000;syrup;syrup;suspensie voor oraal gebruik;10117000;Siroop;10117000;Siroop;10106000;syrup;; ;20053000;oral use;oral use;oral use;;;;;100000092127;PAI;100000092127;carbamazepine;moiety;100000092127;carbamezepine;Carbamazepine;2.0000 mg;carbamazepine;carbamazepine;NULL;100;mg;3;5;mL;20;; ;Carbamazepine;100.0000 mg;5.0000 mL;;;;;;;100;mg;;5;mL;;;;;;;;;;;;;;5;ml;;;;;;;;5;1000;mg;O;50 x 5 ml;;carbamezepine oral 100mg/5mL;5140;carbamazepine oraal 100 mg / 5 ml;TBD;carbamazepine[GS];TBD;carbamazepine[L1];TBD;carbamazepine[VTM];TBD;oral Liquid Dose Form;TBD;oral;carbamezepine oral 100mg/5mL;;;77CC76XH15;carbamazepine[L1];TBD;carbamazepine[VTM];86;syrup;19;swallowing;31;oral;47;conventional;;;19;31;47;;A;sys
085617-01;Tegretol tabl. (deelb.) 50 x 200 mg;https://samviewer.digile.be/nl/sam/ampps/085617-01;https://samviewer.digile.be/nl/sam/ampps/085617-01;Tegretol 200 mg tabl. 50;Tegretol tabl. (deelb.) 50x 200mg;132167;085617-01;085617-01;BEL carbamazepine Novartis Pharma tablet 50 x 200mg/;BEL carbamazepine Novartis Pharma tablet 50 x 200mg/;;;;;50;;50;;50;;;50.0000 {unit};48;https://app.fagg-afmps.be/pharma-status/api/files/62bc7e7a1e5c015ab307c39c?version=9;;;;;1;50;10219000;tablet;tablet;313;15054000;tablet;15054000;tablet;tablet;;50;;;503;BEL carbamazepine Novartis Pharma tablet 200mg/;;;503;Tegretol tabl. (deelb.) 200 mg;;N03AF01;Carbamazepine;10221000;tablet;1356;Novartis Pharma;;Novartis Pharma;1356;BEL;carbamazepine tablet 200mg/;;carbamazepine tablet 200mg/;0xb1758752747e78bc9f041436e85d9a63;10219000;tablet;tablet;tablet;10219000;tablet;10219000;tablet;15054000;tablet;;tablet;20053000;oral use;oral use;oral use;;;;;100000092127;PAI;100000092127;carbamazepine;moiety;100000092127;carbamezepine;Carbamazepine;200.0000 mg;carbamazepine;carbamazepine;NULL;;;;;;;; ;Carbamazepine;200.0000 mg;1.0000 1;200;mg;2;;;;200;mg;;;;;;;;200;mg;;;;100000110655;;;;;;;;;;;;;10;1000;mg;O;50;;carbamezepine oral 200mg/;5157;carbamazepine oraal 200 mg;TBD;carbamazepine[GS];TBD;carbamazepine[L1];TBD;carbamazepine[VTM];TBD;oral Solid Dose Form;TBD;oral;carbamezepine oral 200mg/;;;77CC76XH15;carbamazepine[L1];TBD;carbamazepine[VTM];69;tablet;19;swallowing;31;oral;47;conventional;;69;19;31;47;;A;sys
150376-02;Brufen tabl. verl. afgifte Retard 28 x 800 mg;https://samviewer.digile.be/nl/sam/ampps/150376-02;https://samviewer.digile.be/nl/sam/ampps/150376-02;Brufen Retard 800 mg tabl. verl. afgifte 28;Brufen tabl. verl. afgifte Retard 28x 800mg;290247;150376-02;150376-02;BEL ibuprofen  Mylan EPD prolonged-release tablet 28 x 800mg/;BEL ibuprofen  Mylan EPD prolonged-release tablet 28 x 800mg/;;;;;28;;28;;28;;;28.0000 {unit};30;https://bijsluiters.fagg-afmps.be/registrationSearchServlet?key=BE150376&leafletType=skp;;;;;1;28;10226000;prolonged-release tablet;tablet met verlengde afgifte;;15054000;tablet;;;;;28;;;195;BEL ibuprofen  Mylan EPD prolonged-release tablet 800mg/;;;195;Brufen tabl. verl. afgifte Retard 800 mg;;M01AE01;Ibuprofen;10221000;prolonged-release tablet;1447;Mylan EPD;;Mylan EPD;1447;BEL;ibuprofen  prolonged-release tablet 800mg/;;ibuprofen  prolonged-release tablet 800mg/;0x0a5b428c932bc7ed6439fa663fd73768;10226000;prolonged-release tablet;Prolonged-release tablet;tablet met gereguleerde afgifte;10226000;tablet met verlengde afgifte;10226000;tablet met verlengde afgifte;15054000;tablet;;tablet;20053000;oral use;oral use;oral use;;;;;100000090365;PAI;100000090365;ibuprofen ;moiety;100000090365;ibuprofen ;Ibuprofen;800.0000 mg;ibuprofen ;ibuprofen ;lysine;;;;;;;; ;Ibuprofen;800.0000 mg;1.0000 1;800;mg;2;;;;800;mg;;;;;;;;;;;;;;;;;;;;;;;;;;18,6666666666667;1200;mg;O;28;;ibuprofen  oral, prolonged 800mg/;;ibuprofen oraal (gereg. afgifte) 800 mg;TBD;ibuprofen;TBD;ibuprofen lysine[L1];TBD;ibuprofen[VTM];TBD;oral Prolonged Dose Form;TBD;oral, prolonged;ibuprofen  oral, prolonged 800mg/;;;69BS1JT463;ibuprofen[L1];TBD;ibuprofen[VTM];69;tablet;19;swallowing;31;oral;45;prolonged;;69;19;31;45;;A;sys
147436-02;Brufen tabl. verl. afgifte Retard 60 x 800 mg;https://samviewer.digile.be/nl/sam/ampps/147436-02;https://samviewer.digile.be/nl/sam/ampps/147436-02;Brufen Retard 800 mg tabl. verl. afgifte 60;Brufen tabl. verl. afgifte Retard 60x 800mg;431452;147436-02;147436-02;BEL ibuprofen  Mylan EPD prolonged-release tablet 60 x 800mg/;BEL ibuprofen  Mylan EPD prolonged-release tablet 60 x 800mg/;;;;;60;;60;;60;;;60.0000 {unit};100;https://bijsluiters.fagg-afmps.be/registrationSearchServlet?key=BE147436&leafletType=skp;;;;;1;60;10226000;prolonged-release tablet;tablet met verlengde afgifte;;15054000;tablet;;;;;60;;;195;BEL ibuprofen  Mylan EPD prolonged-release tablet 800mg/;;;195;Brufen tabl. verl. afgifte Retard 800 mg;;M01AE01;Ibuprofen;10221000;prolonged-release tablet;1447;Mylan EPD;;Mylan EPD;1447;BEL;ibuprofen  prolonged-release tablet 800mg/;;ibuprofen  prolonged-release tablet 800mg/;0x0a5b428c932bc7ed6439fa663fd73768;10226000;prolonged-release tablet;Prolonged-release tablet;tablet met gereguleerde afgifte;10226000;tablet met verlengde afgifte;10226000;tablet met verlengde afgifte;15054000;tablet;;tablet;20053000;oral use;oral use;oral use;;;;;100000090365;PAI;100000090365;ibuprofen ;moiety;100000090365;ibuprofen ;Ibuprofen;800.0000 mg;ibuprofen ;ibuprofen ;lysine;;;;;;;; ;Ibuprofen;800.0000 mg;1.0000 1;800;mg;2;;;;800;mg;;;;;;;;;;;;;;;;;;;;;;;;;;40;1200;mg;O;60;;ibuprofen  oral, prolonged 800mg/;;ibuprofen oraal (gereg. afgifte) 800 mg;TBD;ibuprofen;TBD;ibuprofen lysine[L1];TBD;ibuprofen[VTM];TBD;oral Prolonged Dose Form;TBD;oral, prolonged;ibuprofen  oral, prolonged 800mg/;;;69BS1JT463;ibuprofen[L1];TBD;ibuprofen[VTM];69;tablet;19;swallowing;31;oral;45;prolonged;;69;19;31;45;;A;sys
140515-01;Ibuprofen EG tabl. verl. afgifte 30 x 800 mg;https://samviewer.digile.be/nl/sam/ampps/140515-01;https://samviewer.digile.be/nl/sam/ampps/140515-01;Ibuprofen Retard EG 800 mg tabl. verl. afgifte 30;Ibuprofen EG tabl. verl. afgifte 30x 800mg;664227;140515-01;140515-01;BEL ibuprofen  EG prolonged-release tablet 30 x 800mg/;BEL ibuprofen  EG prolonged-release tablet 30 x 800mg/;;;;;30;;30;;30;;;30.0000 {unit};30;https://bijsluiters.fagg-afmps.be/registrationSearchServlet?key=BE140515&leafletType=skp;;;;;1;30;10226000;prolonged-release tablet;tablet met verlengde afgifte;;15054000;tablet;;;;;30;;;196;BEL ibuprofen  EG prolonged-release tablet 800mg/;;;196;Ibuprofen EG tabl. verl. afgifte 800 mg;;M01AE01;Ibuprofen;10221000;prolonged-release tablet;1448;EG;;EG;1448;BEL;ibuprofen  prolonged-release tablet 800mg/;;ibuprofen  prolonged-release tablet 800mg/;0x0a5b428c932bc7ed6439fa663fd73768;10226000;prolonged-release tablet;Prolonged-release tablet;tablet met gereguleerde afgifte;10226000;tablet met verlengde afgifte;10226000;tablet met verlengde afgifte;15054000;tablet;;tablet;20053000;oral use;oral use;oral use;;;;;100000090365;PAI;100000090365;ibuprofen ;moiety;100000090365;ibuprofen ;Ibuprofen;800.0000 mg;ibuprofen ;ibuprofen ;lysine;;;;;;;; ;Ibuprofen;800.0000 mg;1.0000 1;800;mg;2;;;;800;mg;;;;;;;;;;;;;;;;;;;;;;;;;;20;1200;mg;O;30;;ibuprofen  oral, prolonged 800mg/;;ibuprofen oraal (gereg. afgifte) 800 mg;TBD;ibuprofen;TBD;ibuprofen lysine[L1];TBD;ibuprofen[VTM];TBD;oral Prolonged Dose Form;TBD;oral, prolonged;ibuprofen  oral, prolonged 800mg/;;;69BS1JT463;ibuprofen[L1];TBD;ibuprofen[VTM];69;tablet;19;swallowing;31;oral;45;prolonged;;69;19;31;45;;A;sys
140515-02;Ibuprofen EG tabl. verl. afgifte 60 x 800 mg;https://samviewer.digile.be/nl/sam/ampps/140515-02;https://samviewer.digile.be/nl/sam/ampps/140515-02;Ibuprofen Retard EG 800 mg tabl. verl. afgifte 60;Ibuprofen EG tabl. verl. afgifte 60x 800mg;3276904;140515-02;140515-02;BEL ibuprofen  EG prolonged-release tablet 60 x 800mg/;BEL ibuprofen  EG prolonged-release tablet 60 x 800mg/;;;;;60;;60;;60;;;60.0000 {unit};100;https://bijsluiters.fagg-afmps.be/registrationSearchServlet?key=BE140515&leafletType=skp;;;;;1;60;10226000;prolonged-release tablet;tablet met verlengde afgifte;;15054000;tablet;;;;;60;;;196;BEL ibuprofen  EG prolonged-release tablet 800mg/;;;196;Ibuprofen EG tabl. verl. afgifte 800 mg;;M01AE01;Ibuprofen;10221000;prolonged-release tablet;1448;EG;;EG;1448;BEL;ibuprofen  prolonged-release tablet 800mg/;;ibuprofen  prolonged-release tablet 800mg/;0x0a5b428c932bc7ed6439fa663fd73768;10226000;prolonged-release tablet;Prolonged-release tablet;tablet met gereguleerde afgifte;10226000;tablet met verlengde afgifte;10226000;tablet met verlengde afgifte;15054000;tablet;;tablet;20053000;oral use;oral use;oral use;;;;;100000090365;PAI;100000090365;ibuprofen ;moiety;100000090365;ibuprofen ;Ibuprofen;800.0000 mg;ibuprofen ;ibuprofen ;lysine;;;;;;;; ;Ibuprofen;800.0000 mg;1.0000 1;800;mg;2;;;;800;mg;;;;;;;;;;;;;;;;;;;;;;;;;;40;1200;mg;O;60;;ibuprofen  oral, prolonged 800mg/;;ibuprofen oraal (gereg. afgifte) 800 mg;TBD;ibuprofen;TBD;ibuprofen lysine[L1];TBD;ibuprofen[VTM];TBD;oral Prolonged Dose Form;TBD;oral, prolonged;ibuprofen  oral, prolonged 800mg/;;;69BS1JT463;ibuprofen[L1];TBD;ibuprofen[VTM];69;tablet;19;swallowing;31;oral;45;prolonged;;69;19;31;45;;A;sys
503022-12;Nurofen zachte kauwcaps. Kinderen 24 x 100 mg;https://samviewer.digile.be/nl/sam/ampps/503022-12;https://samviewer.digile.be/nl/sam/ampps/503022-12;Nurofen voor Kinderen 100 mg zachte kauwcaps. 24;Nurofen zachte kauwcaps. Kinderen 24x 100mg;3546579;503022-12;503022-12;BEL ibuprofen  Reckitt Benckiser chewable capsule, soft 24 x 100mg/;BEL ibuprofen  Reckitt Benckiser chewable capsule, soft 24 x 100mg/;;;;;24;;24;;24;;;24.0000 {unit};30;https://bijsluiters.fagg-afmps.be/registrationSearchServlet?key=BE503022&leafletType=skp;;;;;1;24;10214000;chewable capsule, soft;kauwcapsule, zacht;;15012000;capsule;;;;;24;;;173;BEL ibuprofen  Reckitt Benckiser chewable capsule, soft 100mg/;;;173;Nurofen zachte kauwcaps. Kinderen 100 mg;;M01AE01;Ibuprofen;10221000;chewable capsule, soft;1417;Reckitt Benckiser;;Reckitt Benckiser;1417;BEL;ibuprofen  chewable capsule, soft 100mg/;;ibuprofen  chewable capsule, soft 100mg/;0x0d569faf62eb90c19364e0341eab113d;10214000;chewable capsule, soft;Chewable capsule, soft;capsule;10214000;Kauwcapsule, zacht;10214000;Kauwcapsule, zacht;15012000;capsule;;capsule;20053000;oral use;oral use;oral use;;;;;100000090365;PAI;100000090365;ibuprofen ;moiety;100000090365;ibuprofen ;Ibuprofen;100.0000 mg;ibuprofen ;ibuprofen ;lysine;;;;;;;; ;Ibuprofen;100.0000 mg;1.0000 1;100;mg;2;;;;100;mg;;;;;;;;;;;;;;;;;;;;;;;;;;2;1200;mg;O;24;;ibuprofen  oral 100mg/;;ibuprofen oraal 100 mg;TBD;ibuprofen;TBD;ibuprofen lysine[L1];TBD;ibuprofen[VTM];TBD;oral Solid Dose Form;TBD;oral;ibuprofen  oral 100mg/;;;69BS1JT463;ibuprofen[L1];TBD;ibuprofen[VTM];51;capsule;07/19;chewing/swallowing;31;oral;47;conventional;;51;7;31;47;;A;sys
576026-03;Algidrin siroop susp. 200 ml 100 mg / 5 ml;https://samviewer.digile.be/nl/sam/ampps/576026-03;https://samviewer.digile.be/nl/sam/ampps/576026-03;Algidrin 20 mg/ml or. susp. 200 ml;Algidrin siroop susp. 200ml 100mg/5ml;4291340;576026-03;576026-03;BEL Ibuprofen lysine I.D. Phar syrup 200mL x 100mg/5mL;BEL Ibuprofen lysine I.D. Phar syrup 200mL x 100mg/5mL;;;;;200;mL;200;mL;200 ml + 1 x oral syringe;;;1.0000 {unit}, 200.0000 mL;20;https://bijsluiters.fagg-afmps.be/registrationSearchServlet?key=BE576026&leafletType=skp;;;;;1;NULL;10106000;syrup;siroop, suspensie;;;;;;;;200;;mL;54;BEL Ibuprofen lysine I.D. Phar syrup 100mg/5mL;;;54;Algidrin siroop susp. 100 mg / 5 ml;;NULL;Ibuprofen;10221000;syrup;1412;I.D. Phar;;I.D. Phar;1412;BEL;Ibuprofen lysine syrup 100mg/5mL;;Ibuprofen lysine syrup 100mg/5mL;0xb2df5629b84a6034e0f457cf9ff10c0d;10106000;syrup;oral suspension;suspensie voor oraal gebruik;10106000;Siroop/Suspensie voor oraal gebruik;;Siroop/Suspensie voor oraal gebruik;10106000;syrup;;;20053000;oral use;oral use;oral use;;;;;100000090111;PAI;100000090111;Ibuprofen lysine;moiety;100000090365;ibuprofen ;Ibuprofen Lysine;34.1700 mg/mL;ibuprofen ;ibuprofen ;lysine;100;mg;3;5;mL;20;Ibuprofen;20.0000 mg/mL;Ibuprofen;100.0000 mg;5.0000 mL;;;;;;;100;mg;;5;mL;;;;;;;;;;;;;;5;mL;;;;;;;;;1200;mg;O;NULL;;ibuprofen  oral 100mg/5mL;;ibuprofen oraal 100 mg / 5 ml;TBD;ibuprofen;TBD;ibuprofen lysine[L1];TBD;ibuprofen[VTM];TBD;oral Liquid Dose Form;TBD;oral;ibuprofen  oral 100mg/5mL;;;35S07FZE1N;ibuprofen[L1];TBD;ibuprofen[VTM];83;solution;19;swallowing;31;oral;47;conventional;;85;19;31;47;;B;sys
281644-02;Nurofen 2 % siroop susp. (zonder suiker) Kinderen 200 ml 100 mg / 5 ml;https://samviewer.digile.be/nl/sam/ampps/281644-02;https://samviewer.digile.be/nl/sam/ampps/281644-02;Nurofen voor Kinderen Suikervrij Rood 2 % or. susp. 200 ml;Nurofen 2 % siroop susp. (zonder suiker) Kinderen 200ml 100mg/5ml;2547925;281644-02;281644-02;BEL ibuprofen  Reckitt Benckiser syrup 200mL x 100mg/5mL;BEL ibuprofen  Reckitt Benckiser syrup 200mL x 100mg/5mL;;;;;200;mL;200;mL;200 ml;;;200.0000 mL;24;https://bijsluiters.fagg-afmps.be/registrationSearchServlet?key=BE281644&leafletType=skp;;;;;1;NULL;10106000;syrup;siroop, suspensie;;;;;;;;200;;mL;162;BEL ibuprofen  Reckitt Benckiser syrup 100mg/5mL;;;162;Nurofen 2 % siroop susp. (zonder suiker) Kinderen 100 mg / 5 ml;;M01AE01;Ibuprofen;10221000;syrup;1414;Reckitt Benckiser;;Reckitt Benckiser;1414;BEL;ibuprofen  syrup 100mg/5mL;;ibuprofen  syrup 100mg/5mL;0xdb128789de54327cdc725e1ec3b1e35a;10106000;syrup;oral suspension;suspensie voor oraal gebruik;10106000;Siroop/Suspensie voor oraal gebruik;;Siroop/Suspensie voor oraal gebruik;10106000;syrup;;;20053000;oral use;oral use;oral use;;;;;100000090365;PAI;100000090365;ibuprofen ;moiety;100000090365;ibuprofen ;Ibuprofen;100.0000 mg;ibuprofen ;ibuprofen ;lysine;100;mg;3;5;mL;20;; ;Ibuprofen;100.0000 mg;5.0000 mL;;;;;;;100;mg;;5;mL;;;;;;;;;;;;;;5;mL;;;;;;;;;1200;mg;O;NULL;;ibuprofen  oral 100mg/5mL;;ibuprofen oraal 100 mg / 5 ml;TBD;ibuprofen;TBD;ibuprofen lysine[L1];TBD;ibuprofen[VTM];TBD;oral Liquid Dose Form;TBD;oral;ibuprofen  oral 100mg/5mL;;;69BS1JT463;ibuprofen[L1];TBD;ibuprofen[VTM];83;solution;19;swallowing;31;oral;47;conventional;;85;19;31;47;;B;sys
191021-02;Nurofen 2 % siroop susp. (zonder suiker) Rood Kinderen 200 ml 100 mg / 5 ml;https://samviewer.digile.be/nl/sam/ampps/191021-02;https://samviewer.digile.be/nl/sam/ampps/191021-02;Nurofen voor Kinderen Suikervrij 2 % or. susp. 200 ml;Nurofen 2 % siroop susp. (zonder suiker) Rood Kinderen 200ml 100mg/5ml;2556264;191021-02;191021-02;BEL ibuprofen  Reckitt Benckiser syrup 200mL x 100mg/5mL;BEL ibuprofen  Reckitt Benckiser syrup 200mL x 100mg/5mL;;;;;200;mL;200;mL;200 ml;;;200.0000 mL;30;https://bijsluiters.fagg-afmps.be/registrationSearchServlet?key=BE191021&leafletType=skp;;;;;1;NULL;10106000;syrup;siroop, suspensie;;;;;;;;200;;mL;163;BEL ibuprofen  Reckitt Benckiser syrup 100mg/5mL;;;163;Nurofen 2 % siroop susp. (zonder suiker) Rood Kinderen 100 mg / 5 ml;;M01AE01;Ibuprofen;10221000;syrup;1415;Reckitt Benckiser;;Reckitt Benckiser;1415;BEL;ibuprofen  syrup 100mg/5mL;;ibuprofen  syrup 100mg/5mL;0xdb128789de54327cdc725e1ec3b1e35a;10106000;syrup;oral suspension;suspensie voor oraal gebruik;10106000;Siroop/Suspensie voor oraal gebruik;;Siroop/Suspensie voor oraal gebruik;10106000;syrup;;;20053000;oral use;oral use;oral use;;;;;100000090365;PAI;100000090365;ibuprofen ;moiety;100000090365;ibuprofen ;Ibuprofen;100.0000 mg;ibuprofen ;ibuprofen ;lysine;100;mg;3;5;mL;20;; ;Ibuprofen;100.0000 mg;5.0000 mL;;;;;;;100;mg;;5;mL;;;;;;;;;;;;;;5;mL;;;;;;;;;1200;mg;O;NULL;;ibuprofen  oral 100mg/5mL;;ibuprofen oraal 100 mg / 5 ml;TBD;ibuprofen;TBD;ibuprofen lysine[L1];TBD;ibuprofen[VTM];TBD;oral Liquid Dose Form;TBD;oral;ibuprofen  oral 100mg/5mL;;;69BS1JT463;ibuprofen[L1];TBD;ibuprofen[VTM];83;solution;19;swallowing;31;oral;47;conventional;;85;19;31;47;;B;sys
257241-01;Perdophen 2 % siroop susp. 100 ml 100 mg / 5 ml;https://samviewer.digile.be/nl/sam/ampps/257241-01;https://samviewer.digile.be/nl/sam/ampps/257241-01;Perdophen Pediatrie 2 % or. susp. 100 ml;Perdophen 2 % siroop susp. 100ml 100mg/5ml;2335008;257241-01;257241-01;BEL ibuprofen  Johnson & Johnson Consumer syrup 100mL x 100mg/5mL;BEL ibuprofen  Johnson & Johnson Consumer syrup 100mL x 100mg/5mL;;;;;100;mL;100;mL;100 ml;;;100.0000 mL;20;https://bijsluiters.fagg-afmps.be/registrationSearchServlet?key=BE257241&leafletType=skp;;;;;1;NULL;10106000;syrup;siroop, suspensie;;;;;;;;100;;mL;164;BEL ibuprofen  Johnson & Johnson Consumer syrup 100mg/5mL;;;164;Perdophen 2 % siroop susp. 100 mg / 5 ml;;M01AE01;Ibuprofen;10221000;syrup;1416;Johnson & Johnson Consumer;;Johnson & Johnson Consumer;1416;BEL;ibuprofen  syrup 100mg/5mL;;ibuprofen  syrup 100mg/5mL;0xdb128789de54327cdc725e1ec3b1e35a;10106000;syrup;oral suspension;suspensie voor oraal gebruik;10106000;Siroop/Suspensie voor oraal gebruik;;Siroop/Suspensie voor oraal gebruik;10106000;syrup;;;20053000;oral use;oral use;oral use;;;;;100000090365;PAI;100000090365;ibuprofen ;moiety;100000090365;ibuprofen ;Ibuprofen;20.0000 mg/mL;ibuprofen ;ibuprofen ;lysine;100;mg;3;5;mL;20;; ;Ibuprofen;100.0000 mg;5.0000 mL;;;;;;;100;mg;;5;mL;;;;;;;;;;;;;;5;mL;;;;;;;;;1200;mg;O;NULL;;ibuprofen  oral 100mg/5mL;;ibuprofen oraal 100 mg / 5 ml;TBD;ibuprofen;TBD;ibuprofen lysine[L1];TBD;ibuprofen[VTM];TBD;oral Liquid Dose Form;TBD;oral;ibuprofen  oral 100mg/5mL;;;69BS1JT463;ibuprofen[L1];TBD;ibuprofen[VTM];83;solution;19;swallowing;31;oral;47;conventional;;85;19;31;47;;B;sys
